key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
767,"emj002_h",831,1,61006,False,0,0,0,109,11,3,1,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"Mahjong domien<Indent/>: dan seulement (partie rapide classée)","Partie rapide classée (dan seulement)",19,29,8016,53,112336,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
768,"emj003_h",831,1,61007,False,0,0,0,109,11,1,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,True,False,True,0,False,False,False,True,False,True,False,"Mahjong domien<Indent/>: 4 joueurs (partie rapide avec kuitan)","Partie rapide à 4 joueurs (avec kuitan)",19,29,8017,54,112336,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
769,"emj004_h",831,1,61008,False,0,0,0,109,11,1,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,0,True,False,True,0,False,False,False,True,False,True,False,"Mahjong domien<Indent/>: 4 joueurs (partie rapide sans kuitan)","Partie rapide à 4 joueurs (sans kuitan)",19,29,8018,55,112336,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
770,"ikd007",900,1,63006,False,0,0,5,19,25,0,0,1,69379,0,1,0,0,0,False,True,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"Pêche en mer","",16,0,6009,0,112383,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
771,"ikd008",900,1,63007,False,0,0,5,19,25,0,0,1,69379,0,1,0,0,0,False,True,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"Pêche en mer","",16,0,6009,0,112383,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
772,"ikd009",900,1,63008,False,0,0,5,19,25,0,0,1,69379,0,1,0,0,0,False,True,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"Pêche en mer","",16,0,6009,0,112383,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
773,"ikd010",900,1,63009,False,0,0,5,19,25,0,0,1,69379,0,1,0,0,0,False,True,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"Pêche en mer","",16,0,6009,0,112383,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
774,"ikd011",900,1,63010,False,0,0,5,19,25,0,0,1,69379,0,1,0,0,0,False,True,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"Pêche en mer","",16,0,6009,0,112383,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
775,"ikd012",900,1,63011,False,0,0,5,19,25,0,0,1,69379,0,1,0,0,0,False,True,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,True,"Pêche en mer","",16,0,6009,0,112383,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
776,"",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
777,"w4d1",938,1,77,False,3,0,0,108,2,0,0,0,0,0,80,80,490,0,False,True,True,True,True,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"La grande prairie de Paglth'an","",2,31,82,86,112428,0,-1,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
778,"n4b6",975,3,33,False,3,0,0,142,12,0,0,0,0,0,71,80,0,430,True,True,True,False,False,False,False,0,False,False,True,0,False,False,False,False,False,False,False,"Hauts plateaux de Zadnor","",29,0,7010,0,112432,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
779,"n4r3",966,1,30105,False,3,0,0,108,4,0,0,0,0,0,80,80,495,0,False,True,True,True,False,False,False,2,True,False,True,0,False,False,False,True,False,False,False,"La tour de la Contingence","",5,36,3104,97,112431,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
780,"ec027",977,1,5044,False,3,0,0,142,1,0,0,0,0,0,80,80,0,0,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"Aube meurtrière","",7,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
781,"n4fh",950,1,20075,False,3,0,0,108,3,0,0,0,0,0,80,80,495,0,False,True,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"Le Tillac des Cirrus","",4,32,2075,166,112429,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
782,"n4fh_2",951,1,20076,False,3,0,0,108,3,0,0,0,0,0,80,80,510,0,False,True,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"Le Tillac des Cirrus (extrême)","",4,33,2076,190,112430,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
783,"m5d1",952,1,78,False,4,0,0,108,2,0,0,0,0,0,81,82,500,0,False,False,True,True,True,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"La tour de Zott","",2,37,83,87,112435,0,-1,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
784,"u5d3",986,1,79,False,4,0,0,108,2,0,0,0,0,0,90,90,540,0,False,False,True,True,True,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"Rêve électrique de Stigma-4","",2,37,84,94,112442,0,-1,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
785,"m5d2",969,1,80,False,4,0,0,108,2,0,0,0,0,0,83,84,505,0,False,False,True,True,True,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"La tour de Babil","",2,37,85,88,112436,0,-1,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
786,"k5d1",978,1,81,False,4,0,0,108,2,0,0,0,0,0,89,90,520,550,False,False,True,True,True,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"le Prisme de l'Aitia","",2,37,86,91,112439,0,-1,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
787,"n5d1",974,1,82,False,4,0,0,108,2,0,0,0,0,0,87,88,515,0,False,False,True,True,True,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"l'Hyperborée","",2,37,87,90,112438,0,-1,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
788,"r1fz",968,1,30106,False,4,0,0,108,3,1,0,0,0,0,90,90,0,605,False,False,False,False,False,False,False,0,False,True,True,3,False,False,False,True,False,False,False,"la Guerre du chant des dragons (fatal)","",28,0,3105,1004,112469,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
789,"m5d3",970,1,83,False,4,0,0,108,2,0,0,0,0,0,85,86,510,0,False,False,True,True,True,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"Vanaspati","",2,37,88,89,112437,0,-1,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
790,"k5fa",995,1,20077,False,4,0,0,108,3,0,0,0,0,0,89,90,0,550,False,False,True,True,False,False,False,0,True,False,True,0,False,False,True,True,False,False,False,"Le Cristal-mère","",4,38,2077,201,112445,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
791,"k5fa_2",996,1,20078,False,4,0,0,108,3,0,0,0,0,0,90,90,560,0,False,False,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"Le Cristal-mère (extrême)","",4,39,2078,211,112446,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
792,"u5d1",973,1,84,False,4,0,0,108,2,0,0,0,0,0,90,90,540,570,False,False,True,True,True,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"L'Issue aux Impasses","",2,37,89,92,112440,0,-1,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
793,"ec029",1011,1,5045,False,4,0,0,142,1,0,0,0,0,0,83,83,0,0,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"Le voleur de corps","",7,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
794,"u5d2",976,1,85,False,4,0,0,108,2,0,0,0,0,0,90,90,540,0,False,False,True,True,True,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"Risette-sur-lune","",2,37,90,93,112441,0,-1,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
795,"ec032",1014,1,5046,False,4,0,0,142,1,0,0,0,0,0,87,88,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"Le défi de l'ancienne Azem","",7,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
796,"u5fb",997,1,20079,False,4,0,0,108,3,0,0,0,0,0,90,90,540,0,False,False,True,True,False,False,False,0,True,False,True,0,False,False,True,True,False,False,False,"le Répons final","",4,38,2079,202,112447,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
797,"f1db",994,1,25003,False,0,0,0,108,11,0,0,1,69531,0,1,1,0,0,False,False,False,True,False,False,False,1,False,False,True,0,False,False,False,True,False,False,False,"Le banquet cauchemardesque","",22,0,91,0,112456,80103,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
798,"ec031",1013,1,5047,False,4,0,0,142,1,0,0,0,0,0,90,90,0,550,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"Arpenteur des finitudes","",7,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
799,"ec034",1016,1,5048,False,4,0,0,108,1,0,0,0,0,0,90,90,0,550,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"Cap sur la paix","",7,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
800,"n5r4",1008,1,30107,False,4,0,0,108,3,0,0,0,0,0,90,90,565,0,False,False,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"Les Limbes du Pandæmonium - Abîme","",5,40,3109,137,112454,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
801,"n5r4_2",1009,1,30108,False,4,0,0,110,3,0,0,0,0,0,90,90,580,0,False,False,False,True,False,False,False,1,False,True,True,1,True,False,True,True,False,False,False,"Les Limbes du Pandæmonium - Abîme (sadique)","",5,41,3113,149,112455,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
802,"u5fa",992,1,20080,False,4,0,0,108,3,0,0,0,0,0,83,84,0,0,False,False,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"Le Cratère des Martyrs","",4,38,2080,200,112443,0,-1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
803,"u5fa_2",993,1,20081,False,4,0,0,108,3,0,0,0,0,0,90,90,560,0,False,False,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"Le Cratère des Martyrs (extrême)","",4,39,2081,210,112444,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
804,"ec030",1012,1,5049,False,4,0,0,108,1,0,0,0,0,0,88,88,0,0,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"L'arène des neiges","",7,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
805,"ec033",1015,1,5050,False,4,0,0,108,1,0,0,0,0,0,90,90,0,550,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"Des esprits et des hommes","",7,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
806,"n5r3",1006,1,30109,False,4,0,0,108,3,0,0,0,0,0,90,90,565,0,False,False,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"Les Limbes du Pandæmonium - Fournaise","",5,40,3108,136,112452,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
807,"n5r3_2",1007,1,30110,False,4,0,0,110,3,0,0,0,0,0,90,90,580,0,False,False,False,True,False,False,False,1,False,True,True,1,True,False,False,True,False,False,False,"Les Limbes du Pandæmonium - Fournaise (sadique)","",5,41,3112,148,112453,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
808,"n5r1",1002,1,30111,False,4,0,0,108,3,0,0,0,0,0,90,90,565,0,False,False,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"Les Limbes du Pandæmonium - Parvis","",5,40,3106,134,112448,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
809,"n5r1_2",1003,1,30112,False,4,0,0,110,3,0,0,0,0,0,90,90,570,0,False,False,False,True,False,False,False,1,False,True,True,1,True,False,False,True,False,False,False,"Les Limbes du Pandæmonium - Parvis (sadique)","",5,41,3110,146,112449,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
810,"n5r2",1004,1,30113,False,4,0,0,108,3,0,0,0,0,0,90,90,565,0,False,False,True,True,False,False,False,1,True,False,True,0,False,False,False,True,False,False,False,"Les Limbes du Pandæmonium - Cloaque","",5,40,3107,135,112450,0,-1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
811,"n5r2_2",1005,1,30114,False,4,0,0,110,3,0,0,0,0,0,90,90,575,0,False,False,False,True,False,False,False,1,False,True,True,1,True,False,False,True,False,False,False,"Les Limbes du Pandæmonium - Cloaque (sadique)","",5,41,3111,147,112451,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
812,"ec028",1010,1,5051,False,4,0,0,108,1,0,0,0,0,0,82,82,0,0,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"Un accueil glacial","",7,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
813,"ec040",1022,1,5052,False,4,0,0,108,1,0,0,0,0,0,70,70,0,395,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"Les armes du sage","",7,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
814,"ec038",1020,1,5053,False,4,0,0,108,1,0,0,0,0,0,70,70,0,395,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"La vraie puissance de la faux","",7,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
815,"ec036",1018,1,5054,False,4,0,0,108,1,0,0,0,0,0,90,90,0,550,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"La voie du renouveau","",7,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
816,"ec039",1021,1,5055,False,4,0,0,108,1,0,0,0,0,0,80,80,0,525,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"La voie du néant","",7,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
817,"ec041",1023,1,5056,False,4,0,0,108,1,0,0,0,0,0,80,80,0,525,False,False,False,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"Existences éphémères et savoir éternel","",7,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
818,"ec035",1017,1,5057,False,4,0,0,108,1,0,0,0,0,0,90,90,0,550,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"Des adieux domiens","",7,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
819,"u5c1",1000,1,55009,False,4,0,0,108,3,0,0,0,0,0,1,90,0,0,False,True,False,True,False,False,False,0,False,False,False,0,False,True,False,True,False,False,False,"Le Ludodrome","",9,0,9009,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
820,"ec037",1019,1,5058,False,4,0,0,108,1,0,0,0,0,0,90,90,0,550,False,False,True,True,False,False,False,0,False,False,False,0,False,False,False,True,False,False,False,"Acceptation","",7,0,0,0,0,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
821,"w1fb_2",1035,1,64004,False,4,0,0,108,3,0,0,1,69501,0,90,90,560,565,False,False,True,True,False,False,False,0,False,True,True,4,False,False,False,True,False,False,False,"Le fléau d'Ultima (irréel)","",4,39,2082,187,112470,0,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
822,"",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
823,"",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
824,"",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
825,"",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
826,"",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
827,"",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
828,"",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
829,"",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
830,"w1d5_battle",1048,1,20082,False,0,0,0,108,2,0,0,0,0,0,50,50,0,60,False,True,True,True,False,False,False,0,True,False,True,0,False,False,False,True,False,False,False,"Porta Decumana","",4,8,2083,4,112468,0,-1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
831,"",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
832,"",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
833,"",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
834,"",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,"","",0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
835,"mks_c01_s5p1",1032,1,40027,True,0,0,8,146,29,3,1,0,0,0,30,0,0,0,False,False,False,False,False,False,False,0,False,False,True,0,False,False,False,True,False,False,False,"Le Palestre","",6,43,4034,0,112471,0,-1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
